bug,dark,"[fire,psychic]"
bug,dark,"[ghost,fire]"
bug,dark,"[ghost,flying]"
bug,dark,"[psychic,fire]"
bug,dark,"[psychic,flying]"
bug,dark,"[rock,psychic]"
bug,grass,rock
bug,grass,"[ground,rock]"
bug,grass,"[rock,dark]"
bug,grass,"[rock,fighting]"
bug,grass,"[rock,ground]"
bug,grass,"[rock,psychic]"
bug,grass,"[rock,water]"
bug,grass,"[water,rock]"
bug,psychic,"[fire,fighting]"
bug,psychic,"[poison,flying]"
bug,psychic,"[rock,fighting]"
bug,"[bug,grass]",rock
bug,"[bug,grass]","[ground,rock]"
bug,"[bug,grass]","[rock,dark]"
bug,"[bug,grass]","[rock,fighting]"
bug,"[bug,grass]","[rock,grass]"
bug,"[bug,grass]","[rock,ground]"
bug,"[bug,grass]","[rock,psychic]"
bug,"[bug,grass]","[rock,water]"
bug,"[bug,grass]","[water,rock]"
bug,"[dark,dragon]","[dragon,fire]"
bug,"[dark,dragon]","[dragon,flying]"
bug,"[dark,dragon]","[fire,psychic]"
bug,"[dark,dragon]","[ghost,fire]"
bug,"[dark,dragon]","[ghost,flying]"
bug,"[dark,dragon]","[psychic,fire]"
bug,"[dark,dragon]","[psychic,flying]"
bug,"[dark,dragon]","[rock,psychic]"
bug,"[dark,ice]",flying
bug,"[dark,ice]","[bug,flying]"
bug,"[dark,ice]","[dark,flying]"
bug,"[dark,ice]","[dragon,flying]"
bug,"[dark,ice]","[electric,flying]"
bug,"[dark,ice]","[fire,psychic]"
bug,"[dark,ice]","[ghost,fire]"
bug,"[dark,ice]","[ghost,flying]"
bug,"[dark,ice]","[grass,flying]"
bug,"[dark,ice]","[ground,flying]"
bug,"[dark,ice]","[normal,flying]"
bug,"[dark,ice]","[poison,flying]"
bug,"[dark,ice]","[psychic,fire]"
bug,"[dark,ice]","[psychic,flying]"
bug,"[dark,ice]","[rock,flying]"
bug,"[dark,ice]","[rock,grass]"
bug,"[dark,ice]","[rock,psychic]"
bug,"[dragon,psychic]","[dragon,fire]"
bug,"[dragon,psychic]","[dragon,flying]"
bug,"[dragon,psychic]","[fire,fighting]"
bug,"[dragon,psychic]","[poison,flying]"
bug,"[dragon,psychic]","[rock,fighting]"
bug,"[electric,grass]",flying
bug,"[electric,grass]",rock
bug,"[electric,grass]","[bug,flying]"
bug,"[electric,grass]","[dark,flying]"
bug,"[electric,grass]","[fire,flying]"
bug,"[electric,grass]","[ghost,flying]"
bug,"[electric,grass]","[ground,flying]"
bug,"[electric,grass]","[ground,rock]"
bug,"[electric,grass]","[ice,flying]"
bug,"[electric,grass]","[normal,flying]"
bug,"[electric,grass]","[poison,flying]"
bug,"[electric,grass]","[psychic,flying]"
