bug,dark,"[fire,psychic]"
bug,dark,"[ghost,fire]"
bug,dark,"[ghost,flying]"
bug,dark,"[psychic,fire]"
bug,dark,"[psychic,flying]"
bug,dark,"[rock,psychic]"
bug,grass,rock
bug,grass,"[ground,rock]"
bug,grass,"[rock,dark]"
bug,grass,"[rock,fairy]"
bug,grass,"[rock,fighting]"
bug,grass,"[rock,ground]"
bug,grass,"[rock,ice]"
bug,grass,"[rock,psychic]"
bug,grass,"[rock,water]"
bug,grass,"[water,rock]"
bug,psychic,"[fighting,flying]"
bug,psychic,"[fire,fighting]"
bug,psychic,"[poison,flying]"
bug,psychic,"[rock,fighting]"
bug,"[bug,grass]",rock
bug,"[bug,grass]","[ground,rock]"
bug,"[bug,grass]","[rock,dark]"
bug,"[bug,grass]","[rock,fairy]"
bug,"[bug,grass]","[rock,fighting]"
bug,"[bug,grass]","[rock,grass]"
bug,"[bug,grass]","[rock,ground]"
bug,"[bug,grass]","[rock,ice]"
bug,"[bug,grass]","[rock,psychic]"
bug,"[bug,grass]","[rock,water]"
bug,"[bug,grass]","[water,rock]"
bug,"[dark,dragon]","[dragon,fire]"
bug,"[dark,dragon]","[dragon,flying]"
bug,"[dark,dragon]","[fire,dragon]"
bug,"[dark,dragon]","[fire,psychic]"
bug,"[dark,dragon]","[flying,dragon]"
bug,"[dark,dragon]","[ghost,fire]"
bug,"[dark,dragon]","[ghost,flying]"
bug,"[dark,dragon]","[psychic,fire]"
bug,"[dark,dragon]","[psychic,flying]"
bug,"[dark,dragon]","[rock,dragon]"
bug,"[dark,dragon]","[rock,psychic]"
bug,"[dark,ice]",flying
bug,"[dark,ice]","[bug,flying]"
bug,"[dark,ice]","[dark,flying]"
bug,"[dark,ice]","[dragon,flying]"
bug,"[dark,ice]","[electric,flying]"
bug,"[dark,ice]","[fairy,flying]"
bug,"[dark,ice]","[fighting,flying]"
bug,"[dark,ice]","[fire,psychic]"
bug,"[dark,ice]","[flying,dragon]"
bug,"[dark,ice]","[ghost,fire]"
bug,"[dark,ice]","[ghost,flying]"
bug,"[dark,ice]","[grass,flying]"
bug,"[dark,ice]","[ground,flying]"
bug,"[dark,ice]","[normal,flying]"
bug,"[dark,ice]","[poison,flying]"
bug,"[dark,ice]","[psychic,fire]"
bug,"[dark,ice]","[psychic,flying]"
bug,"[dark,ice]","[rock,dragon]"
bug,"[dark,ice]","[rock,flying]"
bug,"[dark,ice]","[rock,grass]"
bug,"[dark,ice]","[rock,psychic]"
bug,"[dark,psychic]","[fighting,flying]"
bug,"[dark,psychic]","[fire,fighting]"
bug,"[dark,psychic]","[fire,psychic]"
bug,"[dark,psychic]","[ghost,fire]"
bug,"[dark,psychic]","[ghost,flying]"
