bug,dark,"[dark,fire]"
bug,dark,"[dark,flying]"
bug,dark,"[grass,dark]"
bug,dark,"[grass,psychic]"
bug,dark,"[ground,psychic]"
bug,dark,"[psychic,flying]"
bug,dark,"[psychic,grass]"
bug,dark,"[rock,dark]"
bug,dark,"[rock,psychic]"
bug,fighting,rock
bug,fighting,"[bug,fighting]"
bug,fighting,"[bug,flying]"
bug,fighting,"[bug,grass]"
bug,fighting,"[bug,ground]"
bug,fighting,"[bug,rock]"
bug,fighting,"[dark,fire]"
bug,fighting,"[dark,flying]"
bug,fighting,"[fire,rock]"
bug,fighting,"[grass,dark]"
bug,fighting,"[ground,rock]"
bug,fighting,"[ice,ground]"
bug,fighting,"[rock,bug]"
bug,fighting,"[rock,dark]"
bug,fighting,"[rock,flying]"
bug,fighting,"[rock,grass]"
bug,fighting,"[rock,ground]"
bug,fighting,"[rock,psychic]"
bug,fighting,"[rock,water]"
bug,fighting,"[steel,ground]"
bug,fighting,"[steel,rock]"
bug,fighting,"[water,rock]"
bug,grass,ground
bug,grass,rock
bug,grass,"[bug,grass]"
bug,grass,"[bug,ground]"
bug,grass,"[electric,flying]"
bug,grass,"[fire,ground]"
bug,grass,"[grass,dark]"
bug,grass,"[grass,fighting]"
bug,grass,"[grass,flying]"
bug,grass,"[grass,poison]"
bug,grass,"[grass,psychic]"
bug,grass,"[ground,dragon]"
bug,grass,"[ground,flying]"
bug,grass,"[ground,psychic]"
bug,grass,"[ground,rock]"
bug,grass,"[ice,ground]"
bug,grass,"[poison,ground]"
bug,grass,"[psychic,grass]"
bug,grass,"[rock,dark]"
bug,grass,"[rock,grass]"
bug,grass,"[rock,ground]"
bug,grass,"[rock,psychic]"
bug,grass,"[rock,water]"
bug,grass,"[steel,ground]"
bug,grass,"[water,fighting]"
bug,grass,"[water,flying]"
bug,grass,"[water,grass]"
bug,grass,"[water,ground]"
bug,grass,"[water,rock]"
bug,ground,fire
bug,ground,rock
bug,ground,"[bug,rock]"
bug,ground,"[dark,fire]"
bug,ground,"[electric,flying]"
bug,ground,"[fire,fighting]"
bug,ground,"[fire,flying]"
bug,ground,"[fire,ground]"
bug,ground,"[fire,rock]"
bug,ground,"[grass,poison]"
bug,ground,"[ground,rock]"
bug,ground,"[poison,flying]"
bug,ground,"[poison,ground]"
bug,ground,"[rock,bug]"
bug,ground,"[rock,dark]"
bug,ground,"[rock,flying]"
bug,ground,"[rock,grass]"
bug,ground,"[rock,ground]"
bug,ground,"[rock,psychic]"
bug,ground,"[rock,water]"
bug,ground,"[steel,flying]"
bug,ground,"[steel,ground]"
bug,ground,"[steel,rock]"
bug,ground,"[water,rock]"
bug,psychic,fighting
bug,psychic,"[bug,fighting]"
bug,psychic,"[fighting,psychic]"
bug,psychic,"[fire,fighting]"
bug,psychic,"[grass,fighting]"
bug,psychic,"[grass,poison]"
bug,psychic,"[grass,psychic]"
bug,psychic,"[ground,psychic]"
bug,psychic,"[poison,flying]"
bug,psychic,"[poison,ground]"
bug,psychic,"[psychic,flying]"
bug,psychic,"[psychic,grass]"
bug,psychic,"[rock,psychic]"
bug,psychic,"[water,fighting]"
bug,"[bug,fighting]",grass
bug,"[bug,fighting]",rock
bug,"[bug,fighting]","[bug,grass]"
bug,"[bug,fighting]","[dark,fire]"
bug,"[bug,fighting]","[fire,rock]"
bug,"[bug,fighting]","[grass,dark]"
bug,"[bug,fighting]","[grass,psychic]"
bug,"[bug,fighting]","[ground,psychic]"
bug,"[bug,fighting]","[ground,rock]"
bug,"[bug,fighting]","[ice,ground]"
bug,"[bug,fighting]","[psychic,grass]"
bug,"[bug,fighting]","[rock,dark]"
bug,"[bug,fighting]","[rock,grass]"
bug,"[bug,fighting]","[rock,ground]"
bug,"[bug,fighting]","[rock,psychic]"
bug,"[bug,fighting]","[rock,water]"
bug,"[bug,fighting]","[steel,ground]"
bug,"[bug,fighting]","[steel,rock]"
bug,"[bug,fighting]","[water,grass]"
bug,"[bug,fighting]","[water,rock]"
bug,"[bug,grass]",grass
bug,"[bug,grass]",ground
bug,"[bug,grass]",rock
bug,"[bug,grass]","[grass,dark]"
bug,"[bug,grass]","[grass,psychic]"
bug,"[bug,grass]","[ground,psychic]"
bug,"[bug,grass]","[ground,rock]"
bug,"[bug,grass]","[ice,ground]"
bug,"[bug,grass]","[psychic,grass]"
bug,"[bug,grass]","[rock,dark]"
bug,"[bug,grass]","[rock,grass]"
bug,"[bug,grass]","[rock,ground]"
bug,"[bug,grass]","[rock,psychic]"
bug,"[bug,grass]","[rock,water]"
bug,"[bug,grass]","[water,fighting]"
bug,"[bug,grass]","[water,grass]"
bug,"[bug,grass]","[water,ground]"
bug,"[bug,grass]","[water,rock]"
bug,"[bug,ground]",fire
bug,"[bug,ground]",grass
bug,"[bug,ground]",rock
bug,"[bug,ground]","[bug,grass]"
bug,"[bug,ground]","[dark,fire]"
bug,"[bug,ground]","[electric,flying]"
bug,"[bug,ground]","[fire,fighting]"
bug,"[bug,ground]","[fire,flying]"
bug,"[bug,ground]","[fire,ground]"
bug,"[bug,ground]","[fire,rock]"
bug,"[bug,ground]","[grass,dark]"
bug,"[bug,ground]","[grass,psychic]"
bug,"[bug,ground]","[ground,psychic]"
bug,"[bug,ground]","[ground,rock]"
bug,"[bug,ground]","[poison,flying]"
bug,"[bug,ground]","[poison,ground]"
bug,"[bug,ground]","[psychic,grass]"
bug,"[bug,ground]","[rock,dark]"
bug,"[bug,ground]","[rock,flying]"
bug,"[bug,ground]","[rock,grass]"
bug,"[bug,ground]","[rock,ground]"
bug,"[bug,ground]","[rock,psychic]"
bug,"[bug,ground]","[rock,water]"
bug,"[bug,ground]","[steel,flying]"
bug,"[bug,ground]","[steel,ground]"
bug,"[bug,ground]","[steel,rock]"
bug,"[bug,ground]","[water,grass]"
bug,"[bug,ground]","[water,rock]"
bug,"[dark,ice]",flying
bug,"[dark,ice]",grass
bug,"[dark,ice]","[bug,flying]"
bug,"[dark,ice]","[bug,grass]"
bug,"[dark,ice]","[dark,flying]"
bug,"[dark,ice]","[dragon,flying]"
bug,"[dark,ice]","[electric,flying]"
bug,"[dark,ice]","[grass,dark]"
bug,"[dark,ice]","[grass,fighting]"
bug,"[dark,ice]","[grass,flying]"
bug,"[dark,ice]","[grass,poison]"
bug,"[dark,ice]","[grass,psychic]"
bug,"[dark,ice]","[ground,dragon]"
bug,"[dark,ice]","[ground,flying]"
bug,"[dark,ice]","[ground,psychic]"
bug,"[dark,ice]","[normal,flying]"
bug,"[dark,ice]","[poison,flying]"
bug,"[dark,ice]","[psychic,flying]"
bug,"[dark,ice]","[psychic,grass]"
bug,"[dark,ice]","[rock,flying]"
bug,"[dark,ice]","[rock,grass]"
bug,"[dark,ice]","[rock,psychic]"
bug,"[dragon,psychic]",fighting
bug,"[dragon,psychic]","[bug,fighting]"
bug,"[dragon,psychic]","[dragon,flying]"
bug,"[dragon,psychic]","[fire,fighting]"
bug,"[dragon,psychic]","[grass,fighting]"
bug,"[dragon,psychic]","[grass,poison]"
bug,"[dragon,psychic]","[ground,dragon]"
bug,"[dragon,psychic]","[poison,flying]"
bug,"[dragon,psychic]","[poison,ground]"
bug,"[dragon,psychic]","[water,fighting]"
bug,"[fighting,psychic]",fighting
bug,"[fighting,psychic]",rock
bug,"[fighting,psychic]","[bug,fighting]"
bug,"[fighting,psychic]","[dark,fire]"
bug,"[fighting,psychic]","[fire,fighting]"
bug,"[fighting,psychic]","[fire,rock]"
bug,"[fighting,psychic]","[grass,dark]"
bug,"[fighting,psychic]","[grass,fighting]"
bug,"[fighting,psychic]","[grass,poison]"
bug,"[fighting,psychic]","[ground,rock]"
bug,"[fighting,psychic]","[ice,ground]"
bug,"[fighting,psychic]","[poison,flying]"
bug,"[fighting,psychic]","[poison,ground]"
bug,"[fighting,psychic]","[rock,dark]"
bug,"[fighting,psychic]","[rock,grass]"
bug,"[fighting,psychic]","[rock,ground]"
bug,"[fighting,psychic]","[rock,water]"
bug,"[fighting,psychic]","[steel,ground]"
bug,"[fighting,psychic]","[steel,rock]"
bug,"[fighting,psychic]","[water,fighting]"
bug,"[fighting,psychic]","[water,rock]"
bug,"[fire,fighting]",grass
bug,"[fire,fighting]",rock
bug,"[fire,fighting]","[bug,fighting]"
bug,"[fire,fighting]","[bug,flying]"
bug,"[fire,fighting]","[bug,grass]"
bug,"[fire,fighting]","[bug,ground]"
bug,"[fire,fighting]","[dark,fire]"
bug,"[fire,fighting]","[fire,rock]"
bug,"[fire,fighting]","[grass,dark]"
bug,"[fire,fighting]","[grass,fighting]"
bug,"[fire,fighting]","[grass,flying]"
bug,"[fire,fighting]","[grass,poison]"
bug,"[fire,fighting]","[grass,psychic]"
bug,"[fire,fighting]","[ground,rock]"
bug,"[fire,fighting]","[ice,flying]"
bug,"[fire,fighting]","[ice,ground]"
bug,"[fire,fighting]","[psychic,grass]"
bug,"[fire,fighting]","[rock,dark]"
bug,"[fire,fighting]","[rock,grass]"
bug,"[fire,fighting]","[rock,ground]"
bug,"[fire,fighting]","[rock,water]"
bug,"[fire,fighting]","[steel,flying]"
bug,"[fire,fighting]","[steel,ground]"
bug,"[fire,fighting]","[steel,rock]"
bug,"[fire,fighting]","[water,rock]"
bug,"[fire,ground]",fire
bug,"[fire,ground]",grass
bug,"[fire,ground]",rock
bug,"[fire,ground]","[bug,fighting]"
bug,"[fire,ground]","[bug,flying]"
bug,"[fire,ground]","[bug,grass]"
bug,"[fire,ground]","[bug,ground]"
bug,"[fire,ground]","[dark,fire]"
bug,"[fire,ground]","[electric,flying]"
bug,"[fire,ground]","[fire,fighting]"
bug,"[fire,ground]","[fire,flying]"
